200	5	3	876042204
370	265	5	879434636
327	478	4	88789860
0	509	4	877889005
08	275	5	879879739
3	365	4	884365580
99	324		883782509
363	55	5	89495682
80	56	5	8772730
60	94	4	883326425
4	2	3	87696506
8	36	5	8802942
270	222	5	87695452
268	7	3	875743588
323	203	5	878739953
334	502	3	89546963
354	76	3	8930757
336	57		877756999
44	33	5	88805902
226	69	5	883888892
30	68	4	882075994
99	685	3	885678840
8	289		878962866
97	27	2	89409352
32	357	5	89698987
54	02	2	880936669
200	38	3	88430348
69	43	5	882072998
5	40	4	8799809
8	766		878962675
303	80	4	879484563
0	575	3	886989566
299	208	4	8789995
275	423	4	88035322
20	200	5	887737040
327	097	4	88789860
99	7	4	885678784
64	240		889740462
0	034	2	87736686
8	778	2	8803077
30	59	3	882076890
90	66	4	89383423
23	2	4	87895594
25	520	5	88627955
295	99	4	8795774
279	75	5	87529646
64	636	4	889740286
303	23	4	879485292
84	96	4	889908985
97	92		8940082
35	56	5	87982267
23	662	3	874788045
29	56	5	87483470
5	90	3	875636297
46	294	4	89457749
254	90		886475406
326	559	3	87987743
290	9	2	88047445
94	472	3	89723707
89	484	5	89326605
292	479	4	880556
94	425	2	879522240
326	633	4	879875852
6	76	2	87772792
304	288	3	884966696
22	72	5	875246944
60	209	4	8768685
80	58	4	88740677
78	76	3	882827288
62	47	3	879372870
58	550	3	88034445
344	33	3	88484359
29	365	3	87487570
2	302	4	886398509
207	88	3	875509262
3	457		883670785
234		3	89227689
260	272	3	89068349
63	3	4	875747439
325	640	3	89478376
94	24	4	879539229
7	56	5	88506930
30	678	2	885942002
29	4	4	874835062
378	267	3	880055740
77	260	2	88030534
2	292	3	874950889
326	32	4	879875398
244	508	4	880604276
28	602	4	879967478
276	779	2	87497753
263	245	4	8929747
323	255	4	878739275
92	986	2	8902576
276	282	4	883822485
86	277	4	879023677
264	25	4	8862497
6	274	2	8972070
86	300	3	879570277
303	9	5	879483480
0	35	5	877889004
30	407	2	882075202
60	502	4	883327394
377	443	4	89299078
42	350	4	888639882
374	59	4	880393095
0	732	3	88698808
352	82	5	884290328
09	03	3	880572296
328	350	3	886036374
8	283	3	87896324
354	63	4	8927449
334	073	4	8954774
8	373		878962052
54	2	4	880936669
293	2	4	888905665
279	489	3	89208884
38		4	879022890
298	502	5	88483406
38	66	4	88449592
67	5	4	87537969
30	60	2	882077284
47	32	4	879439040
304	682	3	884967520
09	204	4	880577844
89	505	5	893265239
6	83	5	877720733
269	645	4	89448048
297	6	4	874954260
373	39	3	877422
274	85	3	878945763
23	5	5	879872066
3	40	2	88630285
6	342	2	892302309
76	42	3	875028682
284	33	3	885328727
339	806	4	89032737
5	53	5	875636375
280	047	3	8970897
99	322	2	883782636
343	43	4	876406677
303	926	2	87948584
232	276	5	880062447
	28	3	876892856
5	47	3	879543075
270	24	5	876955633
269	272	3	89445757
339	248	4	89034592
46	328	4	8836430
98	04	2	884206330
5	505	5	879528909
84	478	4	889908902
234	274	3	892334765
348	742	4	886523078
374	29	5	880392846
22	53	4	875247565
308	584	4	88773877
268	746	3	87653855
263	27	4	8929954
83	795	3	88030924
68	7		884287559
284	344	4	885329593
375	44	3	8866223
9	435	4	89439353
3	58	3	884364570
204	9	4	89253906
09	200	2	880577734
20	70	3	8842029
32	24	3	89699655
25	83	5	89435655
28	73	5	879966756
3	35		886302385
378	52	5	88005649
345	949	3	884992897
2	754	4	87995880
54	406	2	880938490
28	237	4	879966954
223	04	4	89549975
97	33	2	8940998
270	800	5	87695606
373	54	5	87709899
24	275	5	875323507
24	40	4	89544290
6	27	2	877726390
325	52	4	8947860
243	22	5	87998927
200	578	5	88430085
343	702	4	876406257
345	479	4	8849982
327	645	4	8878899
4	750		886447564
3	73	3	8824485
299	347	4	8873560
8	922		878963305
3	467	5	88240588
276	227	4	88093800
89	483	5	89326529
35	228	4	879857797
256	040	3	88252604
84	5	4	883449993
207	245	3	877994095
89	96	5	89326597
35	642	4	879857868
84	523	4	883453642
269	23	5	89447255
307	54	5	879282952
7	288	3	88024254
43	648	5	883955293
359	250	4	886453354
373	2	4	8770046
327	73	4	887747337
326	82	3	87987686
90	294	3	89033370
72	520	5	88003655
378	356	4	880045989
9	338	4	89438529
363	267	2	8949648
28	59	4	879967879
252	268	5	89455329
24	52	5	89266830
303	249	4	879544739
33	35	5	890440
239	68	4	88979478
36	48		87944324
94	447	4	8972562
09	93	2	880572407
298	3	3	88426552
329	269	4	896559
66	7	3	88360787
29	790	4	875086699
75	629	3	87707942
347	423	4	88654567
29	55	3	87508737
7	203	5	8935278
20	285	4	884447
374	356	3	880937876
303	326	2	8794666
3	275	2	88368384
86	253	4	8979774
347	088		88653224
84	588	5	88990982
234	328	2	89033772
293	47	2	888905229
276	239		87497752
0	8	3	87736424
269	497	3	89449429
256	982	3	88252630
305	602	3	886324058
94	63	3	89723908
327	650	4	887745699
43	8	4	883955546
347	268	4	8865269
94	57	3	87952856
28	989	2	88200789
232	8	5	88854955
42	88	5	8808425
8	526	4	8803407
55	678	3	87876206
58	82	5	88034296
288	3	5	88689224
02	689	3	88327748
323	249	3	878739488
294	544	4	87789673
268	232	3	87530745
94	646	5	885873006
57	3	3	886890734
279	47	4	87529799
90	475	3	89385465
276	073	3	87479563
30	684	3	882077330
9	343	3	8956856
20	324	5	88408
23	448	4	878956074
45	83		888398329
65	35	4	87926567
29	54	4	87508685
379	69	4	880524754
345	559		88490497
62	79	4	879374969
33	277	4	87796384
43	54	3	883956494
244	240	3	880604858
279	469	4	88498288
	209	4	888732908
33	47	2	89030334
5	074	2	879543342
329	24	5	89655905
332	354	5	8888933
303	59	3	879484695
249	472	3	879640502
6	53	4	88360093
	259		875692979
308	44	3	887737956
74	577		88655295
327	88	5	887745774
332	27	4	8879627
59	660	4	888205534
30	959	4	87625865
94	44	3	897268
280	7	5	89700366
5	47	3	879528459
249	69	5	87957206
84	34	2	88993568
344	35	5	88483342
339	39	3	8903699
74	084	3	888333542
347	69	5	88653687
293	76	2	88890798
308	234	3	887737084
268	42	3	87653927
328	85	4	885045899
365	908	3	89303638
200	5	4	88427745
5	94	3	87884465
38	509	5	88449587
234	423	4	892334079
8	86	3	875385335
354	297	4	8926760
30	405	4	87580984
279	4	4	87529646
98	27	4	884208273
342	237	4	874984832
95	228		876632600
48	988	2	879434387
7	28	3	8935370
64	38	4	889737593
253	647	3	89628229
99	56	5	885679833
3	443	4	88240588
5	775	2	879543366
9	50	3	89439090
343	2	5	876405820
279	92	4	89028282
57	248	5	883697223
94	428	5	89725332
42	28	5	880887
343	792	5	87640572
44	209	2	888056
290	243	3	880473474
00	36	5	8937533
374	977		88362889
249	684	4	87964285
45	346	5	883840638
379	705	4	888646088
84	70	4	889908657
94	657	5	8972076
78	520	5	88282620
303	088	2	879544946
2	774	2	87495898
328	042	3	885049024
276	276	4	874786605
77	50	4	884732345
237	83	5	87937664
5	389		8757235
234	54	2	892336257
22	502	4	878886647
226	283	2	8838898
99	678		883782636
48	357	5	87706735
326	62	2	879875083
59	562	4	888206094
94	206	4	89722843
09	520	5	880572642
329	276	4	89655905
32	50	4	879438793
74	655	5	8865468
44	73	3	88805636
56	86	3	892676933
87	568	5	87987588
269	387	3	89448283
20	340	5	8840887
65	49	4	879525706
9	270	3	89560253
90	628	4	89042883
5	4		87563543
69	308	3	89268776
303	288	4	87946608
69	5	5	882072998
45	040		888398492
279	490	3	890282225
	08	5	875240920
253	73	5	89628483
77	265	3	88475352
283	26	4	879298206
224	085		88804393
336	7	3	877760603
378	284	2	8803858
74	8	2	88643486
296	98	5	8849709
30	20	5	876252288
	262	3	8750742
89	949	3	879460027
58	204	4	88430470
263	473	5	89299877
92	273	4	87564024
67	743	4	875379445
3	627	4	884366067
234	727	3	892079475
35	36	4	883356883
90	433	3	893846
94	220	3	879524790
222	89	2	877563353
3	50	4	884366545
59	065	5	88820588
95	42	4	892362736
45	44	5	87527232
38	04	5	892429542
86	7	5	879024535
82	09		88474204
264	436	3	88622352
36	949	4	879440774
200	73	5	88428554
279	405	3	8860570
7	505	3	8935234
2	235		89390579
30	380	4	882078459
380	76	3	8854879
332	7	4	88796547
36	7		880854472
7	266	4	89350703
293	2	3	8889070
8	792	5	880306
66	258	4	886397562
373	849	3	87705005
77	95	4	88030699
254	5	3	88647307
328	00	5	885046305
344		4	884899767
223	8	2	89549945
89	607	4	893266204
83	250	2	89464352
276	0	3	874977474
94	509	3	879522085
267	073	5	878974783
33	82	4	8903773
0	498	5	877889333
276	69	4	874790996
60	729	4	883327975
264	203	2	88622508
6	53	2	87645359
62	2	4	87937296
345	33	4	884900467
26	322	3	887854777
90	423	5	89384997
227	7	2	879035493
27	73	4	885847800
25	269	4	88585953
36	04	2	8794479
85	97	3	87982856
346	780	2	875264904
338	56	3	879438535
363	433	4	8949543
27	303	2	889069944
59	245	5	880485488
4	748	3	884584664
49	22	2	88806938
365	83	5	8930390
373	25	4	8770006
30	67	2	88207862
49	32		88352950
2	773	3	87495797
357	742	4	8789569
373	8	2	87700326
82	28	3	88474290
90	96	4	89384754
327	98	4	887747337
268	57		875745428
374	73	3	8825852
83	783	4	880308453
38	655	4	884496290
26	693	3	88428365
38	582	5	892696045
333	36	5	89044659
2	325	4	87495093
279	95	4	8753063
279	24	5	87529559
349	370	2	879466283
27	748	5	88436408
56	95	4	892683274
38	7	5	89243056
276	879	3	87758429
374	476	2	88039438
248	98	5	884534695
32	8	4	87944045
344	268	3	88484359
5	602	4	879542688
94	284	3	87953940
375	583	2	8866223
380	97	3	885478886
38	50	5	892696252
03	527	5	88046238
268	53	5	875743503
232	65	3	88854955
88	88	5	8903803
	268	5	8990652
249	68	5	8796456
67	276	4	87537955
77	276	5	88030758
234	96	2	8923344
35	33	3	879857930
345	845	3	88499220
332	8	5	88796529
346	56	3	87495072
	739	3	899064
239	654	5	88980747
276	432	5	874792839
24	294	3	89542520
330	603	5	876545625
363	82		89494962
337	63	4	875429292
244	4	4	880604798
82	72	5	876435435
43	393	4	88395647
64	447	4	88973939
6	42	3	876453800
257	288	3	87902956
30	4	2	87580778
54	237	4	880935028
32	603	5	89698454
98	629	4	88420922
279	732	3	87964730
320	43	5	884749327
	2	5	878542960
59	568	5	888205229
257	22	3	882050202
329	855	4	89656206
58	04	2	884305679
43	486	4	883955969
339	42	4	89033452
344	45	5	8849020
92	47	4	875640385
200	33	5	88425806
347	879	3	88652099
8	732	3	8803698
92	596	2	8864436
358	529	3	89269584
87	23	3	8798760
3	8	4	88239758
305	54	4	886322670
22	9	3	879303830
4	746	3	89068709
92	30	4	88366490
344	42	2	8849056
360	5	5	880355994
365	24	4	89304039
0	64	4	877889333
234	847	4	89227730
27	582	3	8858493
09	96	5	88057264
76	50	5	875028880
59	3	4	888205855
38	22	5	892696982
5	09	5	875635350
279	386	3	889985007
64	898	2	88973706
4	435	3	890687550
308	843	3	887739095
85	66	4	879454005
339	56	4	8903348
95	50	4	8799688
38	404	5	89243586
347	735	2	8865434
25	270	4	8835722
345	295	4	884994592
82	0	4	87877069
	722	3	89905349
239	79	3	88979544
3	38	4	889237482
56	79	3	892678669
59	95	5	888204757
9	930	3	874775945
295	35	4	87958696
347	323		8865242
29	46	4	874868045
347	26	3	88653933
337	257	3	87584963
87	679	3	879876036
38	28	2	89269666
25	45	3	89436369
77	948	2	882498
292	226	4	880528
34	054		877886944
256	294	3	88250053
90	86	5	89383626
267	622	3	878974077
35	2	4	87982037
62	209	4	879373849
25	485	5	892836335
345	37	4	884992465
32	96	5	89699040
20	68	2	8842487
253	75	2	89628884
52	204	4	882474587
27	224	4	885847876
33	066	2	89030334
99	363	4	885679262
326	44	5	8798764
26	343	3	89349238
270	553		876955689
206	873	3	88879833
379	202	5	880525259
70	527	4	88449852
8	978		878963305
94	56	5	89725332
86	75	5	879570973
68	288	4	876973726
60	7	3	883327948
5	393	2	879528692
22	435	5	878886682
98	72	4	884207206
96	474	4	884403095
305	239	3	88632353
30	82	5	882075774
32	866	3	8837803
279	4	5	879572694
0	9	5	87788863
279	207	5	87530394
32	43	3	87943962
0	496	5	877889005
30	34	5	87580750
26	87	2	89379664
3	539		883670785
49	594	3	888068245
56	692	4	892676970
38	27	5	884470970
59	88		89325639
30	940	3	87527392
348	47	5	88652336
243	582	5	87998927
5	8		87945568
85	54	5	879453684
35	379	2	879857956
286	52	2	8775330
276	274		87497753
02	239	3	888804089
293	87		888908066
43	6	4	883955467
290	622	3	880474204
76	00	5	88604798
226	4	5	88388969
36	238	4	879440475
38	383	2	89243380
329	924	3	89655905
378	65	3	88004632
26	35	3	89347400
5	230	3	875636070
269	42		8945570
43	275	4	875975546
297	7	4	87495454
5	735	5	879528438
24	79	3	890287395
23	405	4	874784638
373	35	3	87707043
327	4	3	88782268
88	98	5	87507957
69	59	3	882072803
345	282	3	8849949
94	47	2	879525695
3	87	4	884364764
204	286	3	892389046
25	8	2	8943677
8	970	3	880359
85	283	3	879454467
96	73	3	88440279
277	302	4	87954420
327	25	2	887746728
30	8	4	882076494
33	895	3	8996487
8	23	5	875384979
280	542	3	8970299
280	479	3	89702457
20	333	2	8840927
7	570	3	89354639
303	64	4	879466830
69	748	2	882027304
73	507	3	888625857
296	0	2	88496605
209	32	4	8834608
94	420	4	897237
79	30	4	8925365
88	38	3	875073828
286	3	3	87753407
354	208	4	8927394
9	385	5	87478994
88	77	4	875072328
84	24	5	889907652
268	78	3	87574395
25	28	4	879454385
60	489	5	883326682
220	343	3	8898738
77	96	3	8803088
29	307	2	883244637
339	550	2	89035523
378	289	5	889665232
279	73	5	87529646
34	05	4	877887292
295	68	4	87958960
45	05	2	87527442
246	54	3	884923487
234	7	2	892334976
58	82	4	88430470
08	237	3	879879796
6	64	5	877724438
39	303	5	87953802
36	265	3	880854395
337	230	5	8758539
6	332	3	87645998
92	376	3	875907366
52	24	4	884035579
68	748	2	88428703
255	84		88326902
265	8	2	87532080
236	222	4	890687
326	659	4	879875397
27	258		889069536
32	209	3	89699207
	4	5	874965706
287	59	5	875334293
294	689	3	88924579
34	255	5	87788622
89	403	4	89326592
07	300		89264432
267	250	5	878970399
344	90	5	886382447
5	65	4	879528729
343	367	4	87640644
0	385	4	877886783
70	383	2	8845700
09	3		880579757
373	399	3	87705674
378	478	3	880333098
25	64	5	87945439
378	274	3	880055597
4	98	4	890687374
54	47	5	880935959
23	54	5	87895630
254	843	2	886474807
334	245	2	89544367
224	58		88803906
3	493	5	885480
0	59	5	877892050
25	25		879454987
92	88	3	875656349
94	26	3	879522240
3	265	4	88240038
279	578	4	879572694
30	26	4	882076782
2	303	4	888550774
326	45	2	879877234
88	205	3	8750770
338	5	4	879438473
328	482	3	885046580
269	506	5	89449572
25	407	2	89283932
85	275	3	87945458
92	8	4	87675052
5	286	2	879455049
374	62	2	8803965
48	69	5	877020297
54	257	4	8809373
276	228		874977422
268	679	4	8765407
385	367	5	88087993
56	8	5	89273754
27	5	3	885847876
308	84	4	887738847
64	7	4	889737542
330	38	4	876546948
263	886	2	89297484
244	80	4	880605920
	97	3	87507328
56	2	4	88885606
62	55		879376633
27	70	5	885848827
250	480	5	87809044
295	49	4	8795807
34	869	4	8778968
346	72	3	8749574
5	388	2	87998898
347	87	3	88653830
66	343	4	886397882
94	366	2	87952576
90	97	5	8938339
93	74	4	88925720
54	27	4	880933834
20	265	3	8843004
28	56	3	879966785
342	974	2	874984789
2	276	4	879959488
276	2	4	874786897
49	5	5	888067727
377	354	4	89296044
59	735	5	888205534
29	303	4	889386799
276	238	5	877935060
59	25	3	888203658
385	209	4	87944853
373	290	5	877098784
33	73	5	890502
308	205	3	8877389
82	864	4	88563092
	44	5	87854354
236	420	4	890667
32	474	4	879438607
380	530	5	885478886
288	887	5	88637255
232	56	5	888549622
90	203	5	893846
8	72	5	87936223
308	006	4	887739608
303	20	4	87946677
39	458	4	879538578
45	090	2	888398833
90	962	2	8938472
43	32	3	87597506
66	47	5	88360296
277	286	5	87954445
293	82	4	888906402
20	462		8844208
267	449	3	878973358
267	75	5	878972558
279	0	3	8920902
363	336	4	894940
340	48	5	884990669
59	448	4	888205787
64	26	4	88974078
355	882	4	87948642
208	430	4	88308360
56	96	5	892676429
84	237	4	883450093
373	230	4	87707430
74	00	4	888333428
29	244	4	874834345
28	294	4	879966376
86	554		87902375
330	23	5	876546752
293	208	3	88890607
92	32	3	875653363
8	57	4	88030930
9	45	5	89286958
99	237	5	885678886
68	258	4	884286863
43	50	4	8759752
9	274	4	874775580
5	837	4	879524642
59	36	3	888205336
230	53	5	880485090
23	504	4	874785624
3	4	5	8836833
95	7	4	8799369
85	8	4	879454952
379	637	2	880962047
25	35	3	885852059
	53	3	876893206
34	22	3	877889927
8	740	2	878963085
253	527	5	8962858
72	478	3	875538027
249	00	5	879572370
344	87	4	8898495
308	83	4	887736695
330	06	3	876544480
30	353		8882764
232	33	3	885939473
378	96	4	880046306
49	52	2	888066647
33	448	3	8904956
42	265	3	8807989
33	00	5	890368
94	806	4	885873302
7	567		8923209
97	68	4	884238693
235	292	3	889654638
58	240	4	892242478
325	325		89477695
84	64	5	883450066
60	86	4	883326566
292	475	5	8803896
94	258	5	89724044
36	9	5	880854539
94	483	5	8858705
43		5	875975579
28	654	4	88288234
02	746	2	89299390
367	760	4	87669002
224	387	4	88803906
7	637	4	89353570
357	294	4	878950
296	277	5	88498772
292	5	5	8805373
79	370	2	8927206
84	693	3	88990942
382	27	3	87594578
70	228	5	884064269
38	28	3	8924387
97	32	3	89409475
7	624	4	89353892
373	5	4	8770029
378	25	4	880055336
307	450	2	879538922
350	530	4	8823466
27	52	4	885849470
3	854		88239694
88	49	5	875072876
78	22	5	88282687
04	25	3	888465634
320	278	3	884748886
345	45	5	884993085
64	582	4	889739834
67	309		89273834
232	8	4	880062330
89	737		879460376
328	234	4	885046376
295	737	5	87958607
233	654	4	8776659
235	346	4	889654483
24	22	5	89266853
374		2	880393268
279	33	2	89273598
378	542	4	880333470
249	98	5	879572349
2	820	3	8749566
25	83	2	89283932
6	25	3	883599670
37	83	5	88433689
94	85	4	87952254
332	28	5	8879397
347	85	5	88654880
	63	4	875072442
286	50	4	875806869
8	49		87896279
2	844	4	87495292
299	38	4	877880649
8	95	3	8803236
232	94	4	888549988
279	556	3	880666808
57	975	3	883697990
25	940	2	892838827
94	527	4	87952474
63	64	4	892206
257	237	2	88205068
22	2	3	878887925
64	229	4	889739490
73	260	4	877557345
265	5	3	875320574
20	76	4	887735960
29	74	5	874835062
28	538	4	88200520
79	30	3	8927308
244	9	5	880605766
248	20	3	884534946
342	75	5	874984207
236		4	8906939
297	296	4	875408935
59	678	5	880485530
255	565		88326748
286	309	5	884583549
38	88	4	884496367
77	74	5	884733587
09	252	5	88057629
244	045	5	88060232
264	4	4	88623656
28	90	4	87996706
58	63	4	88035044
83	609	4	880308453
23	380	5	874787774
24	33	4	89266897
0	783	3	886988967
308	29	3	88773877
59	286		880485233
3	327	5	875076987
78	83	4	882826556
254	24		886472608
30	007	5	8859456
09	322	2	880562908
73	923	3	888793388
29	567	5	874867786
60	480	4	883326273
296	238	4	88499624
356	689	5	89406372
362	258	4	88509435
6	69	5	877724846
38	50	4	884496984
227	286	3	879035072
27	54	3	88584988
84	553	3	889909746
256	207	3	88264999
20	73	5	89035837
32	25	3	879439658
22	623	3	87524568
3	36	5	884365357
30	254	2	8762560
293	47	4	88890708
5	466	5	887558
207	87	5	877878688
346	932	2	875264752
68	23	3	884287822
327	238	4	88774740
3	32	4	88547746
82	763	3	88563092
224	724	3	888082742
352	26	4	884290390
05	272	4	88924284
90	77	5	8938456
3	6	4	884365579
23	735	5	878955474
60	660	4	883327243
8	5	5	87936283
26	289	3	88785574
247	50	5	893097024
27	74	3	889069684
34	299	5	888602923
09	223	4	880572588
59	659	3	888204553
77	403	5	880320
3	48	4	884365202
8	256		878962086
99	369	4	885679382
3	300	2	889236939
37	235	5	88433357
20		3	879667963
287		3	87533426
224	75	3	8880893
298	65	5	88483063
287	240	2	875334454
56	73	4	892677094
345	866	3	88499476
0	232	3	886988449
83	720	4	880308578
387	66	3	886483939
43	47		88395545
363	83	4	89494835
6	484	5	883600
347	288	5	886528
224	48	3	8880454
299	959	2	88950359
280	499	4	89700496
256	728	4	88265296
378	9	5	880046229
262	22	4	879792452
90	707	5	89384476
363	802	2	8949868
337	33	4	87523628
7	82	3	893547
28	228	5	8896393
5	97	5	879542753
64	38	3	88974045
25	5	4	885853335
262	98	4	87979233
8	25	3	87896286
97	97	5	884239525
385	606	4	87944599
62	235	4	879373007
27	92	5	885848373
20	69		879668979
8	274	3	87653433
27	328	2	885844746
26	025	5	89045590
363	34	2	89494725
70	2	3	88449646
20	406		8844505
92	89	4	87565359
92	9	4	875653050
77	20	3	884753028
95	204	5	87997562
372	635	5	876869445
239	497	4	88980578
89	76	3	879460027
3	54	5	88552
374	25	5	880393424
332	97	5	888359903
339	478	5	89032466
249	2	3	879572705
52	62	5	882474898
222	7	5	87756368
360	4	5	88035449
374	028		880393425
85	53	4	87945475
45	928	3	8796848
06	86	3	8845355
298	993	4	88425629
5	489	5	879528623
02	358	3	888957092
68	50	5	876973969
374	292	4	880392237
56	746	4	892676885
5	23		879543366
9	6	5	886960055
3	976	5	875936424
295	25	5	87957247
347	300	5	88652054
3	752		886952569
303	582	4	879483462
94	58	4	87952297
68	25	5	884287885
3	88	4	884364437
330	275	5	876544366
360	34	5	880356025
	744	4	89903005
58	825	4	88033029
25	20	4	89436232
3	402	4	88436687
42	89	3	888640489
330	255	4	876544278
280	420	3	897086
387	56	5	886479649
260	326	5	89068349
90	6	5	89384789
263	38	5	89298453
96	478	2	88440323
303	476	3	879485352
58	93	3	884305220
	20	4	878542909
8	368		878963440
59	692	3	888205463
58	069	2	89302766
78	283	3	885784558
327	27	4	887747338
253	282	4	89628094
20	673	3	884405
20	427	2	8843975
45	924	2	875270508
232	96	5	888549563
77	69	3	884752997
246	469	3	884922475
342	9	5	8753999
8	85	3	88029388
74	29	2	88654469
343	95		87640644
38	2	4	884495795
8	385		87896205
259	80	5	877925033
328	483	5	885045844
29	546	4	889387867
54	273	4	880934806
3	857	3	8855348
296	485	5	88497235
78	89	4	88282654
364	690	4	87593309
2	678	3	88499274
292	484	5	8805625
0	56	4	877886846
265	742	5	875320542
354	508	3	8926607
308	822	4	887739472
373	24	5	87700326
276	94	3	877934065
328	48	3	885048638
6	458		88359994
78	286	3	882823324
82	30	4	879788290
303	83	5	879466866
339	23	2	8903580
359	75	4	886453467
200	74	5	88428426
336	208	2	877757930
378	5	3	880044385
23	684	4	878956000
38	647	4	89269733
354	268	4	8980399
36	882	5	8825758
270	28	5	876956206
62	8	2	879373007
98	84	3	884209003
363	237	2	89496306
94	222	3	8972258
5	736	4	879542389
6	99	4	88360203
378	793	3	880046437
332	235	3	887938723
294	826		889243393
363	270	2	89493723
50	50	5	87874679
295	498	5	87959556
366	448	5	888857990
36	682		88257386
3	55	4	884365485
348	975	4	88652383
8	436	5	875385280
92	90	4	87674729
280	449	3	89702324
29	72	4	875086090
3	65	4	8855348
30	257	5	879436576
5	227	4	875636099
358	643	3	8927009
303	67	5	87948540
345	22	5	884900899
276	366	3	88974764
385	22	5	88398053
74	66	5	88653706
20	93	3	88440078
56	5	3	89267786
72	265	4	88003764
342	56	5	87498435
276	840	3	874786897
36	498	4	8794446
249	72	3	87957206
293	58	2	888907603
85	300	3	879452259
2	2		8749546
330	485	5	876546839
328	23	2	885048762
92	29	4	8864436
369	948	2	889428228
299	039	4	8789779
56	39	3	89290950
322	38	4	88734280
373	420	4	87707630
36	289	2	88085329
77	47	3	880387
276	75	4	884286678
48	266	3	879434387
385	524	5	880924359
09	472	2	8805775
69	333	3	882027204
224	223	3	888082468
49	0	3	88806764
328	28	4	88504728
56	383	2	89290544
264	53	5	8862203
0	703	5	8778920
296	846	2	88496985
25	238	2	89435526
92	3	4	87565432
270	3	4	87695492
305	557	4	88632452
59	69	4	888204757
365	287	4	8930430
387	28	3	88648687
75	37	4	88405002
78	367	4	88282802
92		4	875653363
208	38	3	88308873
23	229	3	87478762
58	275	5	884305220
5	48	3	879456049
8	86	4	8803699
	84	4	875072956
87	96	5	879875734
9	742	5	874775406
3	720	4	882397974
94	044	4	89722555
295	226	4	8795866
69	260		8926904
387	80	4	886479737
339	673	5	8903407
326	566	4	879877073
357	7	3	87895537
5	5	5	88727
5	503	3	87952499
323	332	3	878738865
0	779	3	886988793
29	28	4	875086920
360	95	3	88035575
78	99	4	882827574
58	76	4	88034398
20	596	4	8844438
22	76	5	878887765
95	83	2	88450432
6	83	4	883603
286	738	5	877534903
84	23	3	8899095
99	988		883782655
263	294	2	89297330
293	425	4	888905923
3	887	5	88240867
43	596	3	883955650
	57	4	87689298
8	0	2	878962955
366	672	5	888858078
3	683		88695252
230	607	3	880484755
266	272	4	892256705
323	245	2	878739084
94	25	3	87952429
68	472	3	884287927
346	546	4	875263238
99	676	4	885678886
2	758		8749534
303	86	4	87946705
30	4	5	879436268
268	39	2	875744744
270	295	5	876954248
263	34	5	89299697
388	33	5	88643822
207	226	2	88208278
267	552	3	87897362
90	00	5	8938324
	9	5	89902970
354	75	5	8928024
43	49	4	883956387
92	58	4	87565489
32	35	4	879439763
265	25	4	87532056
80	269	3	883605009
60	493	5	883325994
79	6	4	892790
72	509	4	880036638
373	427	4	87709937
62	232	3	879375977
327	233	3	887820385
246	0	5	88492380
236	596	4	8906575
269	39		8945492
78	204	4	882826048
387	54	3	88648055
222	780	3	88060370
37	24	4	88095674
49	43	3	888067726
235	35	4	88965557
385	4	2	879445260
89	694	5	879460027
268	209	4	875303
3	269	2	889292060
59	202	4	88820574
378	272	4	88966504
225	43	2	879540748
386	455	3	87765496
9	209	4	88677544
272	22	5	879454753
286	354	4	88965029
90	269	4	89033606
374	22	2	88258328
78	465	3	882827506
38	94	5	892432030
374	58	4	880938044
78	244		88483726
29	08	4	88282989
359	83	3	886453402
92	98	5	875652934
244	68	5	8806068
76	64	5	875498777
344	007	4	8898458
387	99	4	886483858
93	33	3	8892592
292	628	3	880523
280	576	3	89702276
238	90	3	883576603
290	64	4	88047400
380	32	4	88547986
83	768	4	887665549
248	55	5	884535085
78	83	4	882826347
78	342	4	892239863
373	89	5	87709882
22	9	5	87927028
74	862		8865572
297	273	4	874954763
378	80	3	880334269
299	020	4	87892237
84	5	4	889908740
30	3	3	882076463
78	69	4	88282734
276	044	3	877934374
32	276	3	879438987
95	089	4	883295540
	20	3	878542960
239	92		88980949
49	308	2	88352658
234	49	3	89238060
33	653	3	8779673
344	244	3	88984600
34	339	2	89732507
28	322	2	879966447
30	255	4	875059984
78	566	4	88282695
83	932	4	889744
200	685	4	876042493
30	274	3	879436534
389	955	4	880087599
65	66	4	87926605
330	208	5	876546409
363	63	3	8949543
208	2	5	88308398
98	748	2	884204577
79	272	5	8925202
273	690	4	89293008
85	492	4	879454905
2	26	3	89388936
4	83	2	880929564
264	672	3	88622447
340	265	5	884990470
280	690	2	89699964
34	220	5	877892293
67	827	3	875379322
94	47	3	879540807
8	463	4	880343
308	45	4	887736843
89	93	2	87944307
267	575	3	878974052
222	25	5	877563802
268	978	2	87653927
20	25	4	887730407
302	307	4	879436739
207	540	3	8806839
5	864	4	87945623
25	6	4	892838322
62	225	3	879373287
260	682	4	89068537
299	00	3	877877600
35	33	5	883356562
356	272	5	8940565
297	43	5	875239870
288	300	5	88637255
249	74	4	87957234
385	367	4	879444640
373	625	4	87704086
387	44	4	886482969
38	9	5	892696757
309	324	3	87737049
45	5	4	880284
56	56	5	892676376
55	254	2	87876206
38	05		88449564
95	554	3	87996748
4	69	4	89068745
379	520	5	880524908
84	766	3	889907738
20	544	2	88440307
243	387	4	879988752
293	40		888907453
6	499	4	883602283
32	24	3	879438857
72	83	5	875538864
